host_is_superhost,city,country,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,number_of_reviews,review_scores_rating,instant_bookable,calculated_host_listings_count
f,Melbourne,Australia,-37.81581399,144.9534254,Entire home/apt,6,1.0,2.0,3.0,144,1,12,90.0,t,21
f,Yarra Ranges,Australia,-37.75603674,145.5420749,Entire home/apt,8,4.0,4.0,5.0,770,2,9,98.0,f,3
t,Brimbank,Australia,-37.7018563,144.8077771,Entire home/apt,6,1.5,2.0,3.0,190,2,27,98.0,f,1
f,Yarra,Australia,-37.806235,144.9879593,Entire home/apt,2,1.0,2.0,2.0,104,1,3,100.0,f,1
f,Boroondara,Australia,-37.79808003,145.0840332,Private room,2,1.5,1.0,1.0,76,1,1,80.0,t,4
f,Melbourne,Australia,-37.81169383,144.9607739,Entire home/apt,3,1.0,1.0,1.0,90,5,1,60.0,t,87
t,Melbourne,Australia,-37.84126498,144.9844423,Entire home/apt,2,1.0,1.0,1.0,100,2,90,94.0,f,6
f,Moreland,Australia,-37.74471048,144.970882,Entire home/apt,10,2.0,4.0,6.0,251,21,5,96.0,f,3
t,Maribyrnong,Australia,-37.81315898,144.8844592,Private room,2,1.0,1.0,1.0,60,2,9,98.0,t,1
f,Moreland,Australia,-37.76857427,144.9795918,Entire home/apt,2,2.0,1.0,1.0,165,2,3,100.0,f,1
t,Kingston,Australia,-38.04363884,145.1120526,Entire home/apt,4,1.0,2.0,3.0,170,2,20,99.0,f,1
f,Monash,Australia,-37.90767073,145.1270004,Private room,1,1.0,1.0,1.0,50,20,1,100.0,f,1
f,Melbourne,Australia,-37.81647659,144.959455,Entire home/apt,7,2.0,3.0,5.0,300,3,187,92.0,f,4
f,Port Phillip,Australia,-37.86234174,144.9803821,Private room,2,1.0,1.0,1.0,100,1,1,100.0,f,1
t,Frankston,Australia,-38.17720582,145.1159768,Entire home/apt,3,1.5,2.0,2.0,109,1,40,100.0,f,1
t,Yarra,Australia,-37.78252755,144.9666494,Private room,1,1.0,1.0,1.0,65,2,29,99.0,t,1
f,Wyndham,Australia,-37.84212703,144.724848,Private room,2,1.0,1.0,1.0,28,2,2,100.0,t,2
t,Moreland,Australia,-37.76152576,144.9620068,Entire home/apt,6,1.0,2.0,4.0,125,1,92,94.0,t,9
t,Melbourne,Australia,-37.81206915,144.9518522,Entire home/apt,3,1.0,1.0,2.0,159,2,1,100.0,t,16
f,Yarra,Australia,-37.79715348,144.9875021,Private room,2,1.0,1.0,1.0,71,1,2,90.0,t,3
f,Melbourne,Australia,-37.81440594,144.9533706,Entire home/apt,8,2.0,3.0,4.0,248,1,87,94.0,t,19
f,Yarra Ranges,Australia,-37.69167251,145.5490875,Entire home/apt,10,3.0,5.0,6.0,850,2,4,100.0,f,9
f,Kingston,Australia,-38.06604352,145.1201694,Entire home/apt,6,2.0,3.0,3.0,295,2,6,100.0,f,1
f,Stonnington,Australia,-37.87955714,145.0802947,Private room,1,1.0,1.0,1.0,89,1,2,100.0,f,1
t,Melbourne,Australia,-37.78550574,144.941532,Entire home/apt,4,1.0,1.0,2.0,87,2,70,95.0,f,1
f,Hobsons Bay,Australia,-37.87970492,144.7526361,Private room,2,1.0,1.0,1.0,30,2,4,100.0,t,1
t,Cardinia,Australia,-37.9506747,145.5087456,Entire home/apt,6,2.0,3.0,3.0,419,2,32,99.0,t,1
f,Melbourne,Australia,-37.82002156,144.955855,Entire home/apt,3,1.0,1.0,1.0,150,2,3,93.0,f,4
t,Melbourne,Australia,-37.81394574,144.9529014,Private room,2,2.0,1.0,1.0,75,2,8,95.0,t,1
f,Yarra,Australia,-37.78449557,144.9816424,Entire home/apt,2,1.0,1.0,1.0,199,3,24,99.0,f,1
f,Melbourne,Australia,-37.81554447,144.9625402,Entire home/apt,4,1.0,1.0,1.0,210,3,1,20.0,f,7
t,Melbourne,Australia,-37.82835962,144.9580405,Entire home/apt,4,1.0,1.0,2.0,150,1,42,97.0,t,1
f,Stonnington,Australia,-37.85073884,144.9968679,Entire home/apt,4,1.0,2.0,2.0,39,1,1,80.0,t,1
f,Melbourne,Australia,-37.81516505,144.9525788,Entire home/apt,2,1.0,1.0,1.0,109,1,21,96.0,t,29
f,Melbourne,Australia,-37.81123652,144.9605819,Entire home/apt,6,1.0,2.0,3.0,190,1,30,98.0,t,38
t,Melbourne,Australia,-37.82681584,144.9583702,Entire home/apt,6,2.0,2.0,3.0,190,2,109,98.0,f,3
f,Yarra Ranges,Australia,-37.67902341,145.5336871,Entire home/apt,4,1.0,2.0,2.0,275,2,11,96.0,f,1
f,Melbourne,Australia,-37.80739727,144.9598618,Entire home/apt,3,1.0,1.0,0.0,100,1,33,92.0,f,2
f,Melbourne,Australia,-37.83498429,144.9849491,Entire home/apt,4,2.0,2.0,0.0,180,2,24,100.0,t,3
f,Melbourne,Australia,-37.80637278,144.9690784,Entire home/apt,3,1.0,0.0,2.0,138,2,111,99.0,f,1
f,Maribyrnong,Australia,-37.82257887,144.8906579,Private room,2,1.0,1.0,1.0,53,1,5,96.0,f,1
t,Port Phillip,Australia,-37.84729256,144.9605871,Private room,2,1.0,1.0,1.0,75,2,70,98.0,f,1
t,Port Phillip,Australia,-37.86701885,144.9750626,Private room,4,2.0,2.0,1.0,65,2,60,99.0,t,2
f,Port Phillip,Australia,-37.86108188,144.9965495,Entire home/apt,8,1.0,2.0,4.0,138,5,4,100.0,f,1
f,Melbourne,Australia,-37.80975328,144.9511717,Entire home/apt,2,1.0,1.0,1.0,140,2,19,84.0,t,3
f,Moreland,Australia,-37.75952225,144.958056,Private room,1,1.0,1.0,1.0,32,2,4,95.0,t,1
t,Yarra Ranges,Australia,-37.66022968,145.535213,Entire home/apt,4,1.0,2.0,3.0,190,2,56,100.0,t,1
t,Port Phillip,Australia,-37.88254297,144.9912142,Entire home/apt,3,1.0,2.0,2.0,187,4,41,97.0,f,1
f,Boroondara,Australia,-37.84799653,145.0874802,Private room,2,2.0,1.0,1.0,40,1,9,91.0,f,9
f,Boroondara,Australia,-37.83133723,145.0381302,Entire home/apt,2,1.0,1.0,1.0,119,2,4,95.0,t,1
f,Melbourne,Australia,-37.82261535,144.958843,Entire home/apt,6,1.0,2.0,3.0,275,3,15,97.0,t,3
f,Whitehorse,Australia,-37.8201356,145.1311582,Private room,1,1.0,1.0,1.0,50,2,5,100.0,f,1
f,Moreland,Australia,-37.77563791,144.9757548,Private room,2,1.5,1.0,1.0,50,1,25,94.0,f,2
f,Melbourne,Australia,-37.81683129,144.9717655,Entire home/apt,2,2.0,1.0,1.0,186,4,17,93.0,f,1
f,Port Phillip,Australia,-37.87314663,144.9961119,Private room,2,1.0,1.0,1.0,37,2,2,90.0,f,1
t,Yarra,Australia,-37.81551686,145.0014917,Entire home/apt,6,2.0,3.0,3.0,235,2,34,99.0,f,1
f,Yarra,Australia,-37.80079749,144.9850633,Entire home/apt,6,2.0,3.0,2.0,450,2,6,96.0,f,2
f,Port Phillip,Australia,-37.8649739,144.9773554,Entire home/apt,5,1.0,2.0,2.0,150,3,2,100.0,f,1
f,Yarra,Australia,-37.81728206,144.9959299,Entire home/apt,4,1.0,2.0,2.0,251,2,6,90.0,t,1
f,Stonnington,Australia,-37.87814864,145.0493583,Entire home/apt,3,1.0,0.0,2.0,71,1,4,95.0,t,1
f,Melbourne,Australia,-37.80567182,144.9588497,Entire home/apt,4,1.0,2.0,2.0,68,2,12,86.0,t,2
f,Yarra,Australia,-37.79789655,144.9881636,Entire home/apt,2,1.0,1.0,1.0,80,1,179,91.0,t,5
f,Melbourne,Australia,-37.81514388,144.9537171,Entire home/apt,3,1.0,1.0,2.0,130,100,28,94.0,f,1
f,Melbourne,Australia,-37.80885456,144.9577904,Entire home/apt,3,1.0,2.0,2.0,140,5,14,90.0,t,87
f,Melbourne,Australia,-37.81473678,144.9388039,Entire home/apt,6,2.0,3.0,3.0,1501,1,2,100.0,t,8
t,Darebin,Australia,-37.76724167,144.9998932,Entire home/apt,2,1.0,1.0,1.0,105,3,21,99.0,f,1
t,Yarra Ranges,Australia,-37.81521332,145.3726657,Entire home/apt,2,1.0,1.0,1.0,174,2,8,100.0,f,6
t,Yarra,Australia,-37.79182042,144.9890195,Entire home/apt,5,1.0,2.0,3.0,220,2,36,97.0,t,1
f,Melbourne,Australia,-37.82139574,144.9418127,Entire home/apt,5,2.0,2.0,2.0,161,1,10,92.0,t,27
f,Yarra,Australia,-37.80478492,144.9770001,Private room,2,1.0,1.0,1.0,75,1,2,100.0,f,1
f,Wyndham,Australia,-37.89075661,144.7167053,Private room,10,2.5,3.0,7.0,50,1,20,88.0,f,1
f,Darebin,Australia,-37.76776547,145.0030484,Entire home/apt,2,1.0,1.0,1.0,299,3,4,100.0,f,1
f,Port Phillip,Australia,-37.85833795,144.9819652,Entire home/apt,4,1.0,1.0,1.0,125,2,48,100.0,f,1
t,Port Phillip,Australia,-37.87091288,144.9784581,Entire home/apt,6,1.0,2.0,2.0,251,2,45,99.0,f,1
f,Yarra,Australia,-37.82864846,145.000512,Private room,2,1.0,1.0,1.0,100,1,3,73.0,t,1
t,Yarra,Australia,-37.78714749,144.9693214,Entire home/apt,2,1.0,1.0,1.0,275,2,26,100.0,t,1
f,Port Phillip,Australia,-37.85776011,144.9884921,Private room,1,1.0,1.0,1.0,50,7,3,100.0,t,1
f,Port Phillip,Australia,-37.83666928,144.9472333,Entire home/apt,2,1.0,2.0,2.0,180,3,2,100.0,f,1
t,Stonnington,Australia,-37.84164963,144.9978565,Entire home/apt,4,1.0,2.0,1.0,169,3,57,96.0,t,14
t,Melbourne,Australia,-37.77743533,144.9390678,Entire home/apt,2,2.0,2.0,3.0,136,1,3,93.0,t,22
f,Boroondara,Australia,-37.83186387,145.0797614,Private room,2,1.0,1.0,1.0,84,1,1,80.0,f,2
t,Melbourne,Australia,-37.82011847,144.9408819,Entire home/apt,6,2.0,2.0,2.0,180,2,13,97.0,t,9
f,Maribyrnong,Australia,-37.76769996,144.9000821,Private room,2,1.0,1.0,1.0,46,1,1,100.0,f,1
t,Melbourne,Australia,-37.81422175,144.9573306,Entire home/apt,3,1.0,1.0,2.0,136,1,92,95.0,t,35
f,Banyule,Australia,-37.7574106,145.0607651,Private room,5,2.0,2.0,4.0,55,3,10,86.0,f,3
t,Moonee Valley,Australia,-37.78630138,144.935872,Entire home/apt,2,1.0,1.0,1.0,71,28,78,91.0,t,3
t,Melbourne,Australia,-37.81517249,144.9700034,Entire home/apt,4,1.0,2.0,2.0,324,3,37,95.0,f,1
f,Manningham,Australia,-37.79007635,145.1237151,Entire home/apt,4,2.0,2.0,2.0,194,2,1,100.0,t,19
t,Stonnington,Australia,-37.85396935,144.9989574,Entire home/apt,2,1.0,1.0,1.0,138,2,3,100.0,t,2
f,Melbourne,Australia,-37.80728395,144.9685874,Entire home/apt,3,1.0,1.0,1.0,150,5,3,100.0,f,1
f,Melbourne,Australia,-37.8262388,144.9588979,Entire home/apt,10,4.0,4.0,8.0,500,3,25,96.0,t,17
t,Yarra,Australia,-37.80152849,144.9851461,Private room,2,1.0,1.0,1.0,73,2,73,99.0,f,1
t,Hobsons Bay,Australia,-37.83378223,144.8786192,Entire home/apt,6,1.0,3.0,3.0,220,1,25,96.0,f,2
f,Moreland,Australia,-37.75065297,144.9681823,Entire home/apt,4,1.0,2.0,2.0,120,2,40,99.0,f,1
t,Port Phillip,Australia,-37.86069229,144.9732619,Entire home/apt,4,1.0,1.0,2.0,105,1,150,96.0,f,1
f,Stonnington,Australia,-37.85630313,145.0235795,Entire home/apt,8,2.5,4.0,4.0,460,7,2,100.0,f,1
f,Yarra,Australia,-37.81391774,144.9923457,Entire home/apt,3,1.0,1.0,1.0,98,2,24,95.0,t,1
t,Moreland,Australia,-37.77733595,144.9629422,Entire home/apt,6,2.0,2.0,5.0,251,2,6,100.0,f,3
t,Port Phillip,Australia,-37.86895624,144.9783502,Entire home/apt,2,1.0,1.0,1.0,180,2,2,100.0,f,27
f,Yarra,Australia,-37.79548302,144.9824125,Private room,2,1.0,1.0,1.0,50,2,2,100.0,f,1
f,Stonnington,Australia,-37.86996648,145.0367552,Entire home/apt,7,2.5,4.0,6.0,151,2,6,87.0,f,1
t,Port Phillip,Australia,-37.83747943,144.9272917,Private room,2,2.5,1.0,1.0,62,1,17,95.0,t,1
t,Banyule,Australia,-37.78232956,145.0414389,Private room,2,2.0,1.0,1.0,55,2,13,98.0,f,1
f,Yarra,Australia,-37.80524999,144.9768137,Private room,1,1.5,1.0,1.0,50,1,2,60.0,f,1
t,Moreland,Australia,-37.77536868,144.9518817,Entire home/apt,2,1.0,1.0,1.0,120,2,61,98.0,f,1
f,Darebin,Australia,-37.77750594,145.0217565,Entire home/apt,6,3.0,3.0,3.0,226,2,2,100.0,f,1
t,Stonnington,Australia,-37.84388916,144.9965192,Entire home/apt,4,1.0,2.0,2.0,138,2,42,100.0,f,2
f,Banyule,Australia,-37.74108574,145.0524654,Entire home/apt,2,1.5,0.0,1.0,25,1,27,93.0,t,2
f,Yarra,Australia,-37.82166122,145.0049484,Private room,2,1.0,1.0,1.0,50,14,9,98.0,f,2
t,Melbourne,Australia,-37.81567328,144.9541204,Entire home/apt,4,1.0,2.0,2.0,125,2,31,99.0,t,1
f,Melbourne,Australia,-37.81954573,144.9551928,Entire home/apt,6,1.0,2.0,3.0,199,2,2,100.0,t,3
f,Melbourne,Australia,-37.81091577,144.9713765,Private room,2,1.0,1.0,1.0,50,2,5,84.0,t,1
f,Port Phillip,Australia,-37.84040662,144.9359911,Entire home/apt,6,3.0,3.0,4.0,226,3,6,100.0,f,1
f,Melbourne,Australia,-37.81713065,144.9554295,Entire home/apt,6,1.0,2.0,3.0,138,1,7,97.0,f,58
f,Yarra,Australia,-37.79153724,144.9706116,Private room,1,1.0,1.0,1.0,65,1,4,100.0,f,2
f,Melbourne,Australia,-37.79699709,144.9267227,Private room,2,1.0,1.0,1.0,64,1,5,92.0,f,1
f,Yarra,Australia,-37.83198706,144.9969149,Entire home/apt,4,1.0,1.0,1.0,199,1,11,96.0,f,1
f,Monash,Australia,-37.90625353,145.116639,Entire home/apt,7,1.0,2.0,2.0,96,1,54,91.0,t,1
f,Port Phillip,Australia,-37.84760867,144.9505852,Entire home/apt,2,1.0,1.0,1.0,130,1,9,96.0,t,1
f,Yarra,Australia,-37.8161031,145.0038298,Entire home/apt,4,1.0,2.0,2.0,300,2,1,60.0,t,1
f,Monash,Australia,-37.91161073,145.1149838,Private room,2,1.0,1.0,1.0,65,1,1,100.0,t,1
t,Melbourne,Australia,-37.8017936,144.9542404,Entire home/apt,4,1.0,1.0,1.0,125,1,15,93.0,t,2
t,Port Phillip,Australia,-37.87240815,144.9882921,Private room,1,1.0,1.0,1.0,40,1,9,96.0,f,2
f,Melbourne,Australia,-37.81612008,144.9527606,Entire home/apt,6,1.0,2.0,3.0,145,1,13,94.0,t,8
f,Bayside,Australia,-37.93363339,145.0001125,Private room,2,1.0,1.0,1.0,80,2,4,100.0,f,1
f,Yarra,Australia,-37.79688588,144.9813153,Entire home/apt,4,1.0,2.0,2.0,180,3,139,93.0,f,2
f,Banyule,Australia,-37.75689059,145.0534323,Private room,1,1.0,1.0,1.0,60,1,25,88.0,t,3
t,Boroondara,Australia,-37.82993358,145.0581167,Entire home/apt,2,1.0,1.0,1.0,120,2,32,99.0,f,1
f,Stonnington,Australia,-37.8735619,145.0880943,Private room,2,1.0,1.0,2.0,43,5,3,87.0,f,9
f,Yarra,Australia,-37.78467847,144.9800377,Entire home/apt,8,1.0,2.0,4.0,251,3,33,99.0,t,1
t,Melbourne,Australia,-37.82919568,144.9695163,Private room,2,1.0,1.0,1.0,999,1,13,97.0,f,1
t,Port Phillip,Australia,-37.85828844,144.975079,Private room,2,1.0,1.0,2.0,90,2,1,100.0,t,26
f,Yarra,Australia,-37.83214222,144.9980459,Entire home/apt,4,1.0,2.0,2.0,145,10,1,80.0,f,2
t,Port Phillip,Australia,-37.8815541,144.98244,Entire home/apt,2,1.0,1.0,1.0,130,3,29,95.0,f,10
t,Yarra,Australia,-37.80000516,144.9833922,Entire home/apt,6,1.5,1.0,4.0,125,2,77,93.0,f,2
f,Stonnington,Australia,-37.83931451,144.9947398,Entire home/apt,3,1.0,1.0,1.0,120,2,1,80.0,f,1
t,Melbourne,Australia,-37.83414983,144.9803432,Entire home/apt,2,1.0,0.0,1.0,100,5,20,100.0,f,1
f,Melbourne,Australia,-37.8085963,144.9593583,Entire home/apt,4,1.0,2.0,2.0,159,1,202,88.0,f,11
f,Greater Dandenong,Australia,-37.97452575,145.1564591,Entire home/apt,6,1.0,2.0,3.0,150,2,20,96.0,t,1
f,Melbourne,Australia,-37.81564962,144.9532773,Entire home/apt,3,1.0,1.0,1.0,125,1,3,93.0,t,21
f,Melbourne,Australia,-37.81216935,144.9772597,Entire home/apt,2,1.0,0.0,2.0,101,7,4,100.0,t,47
t,Yarra,Australia,-37.82189378,144.9963158,Entire home/apt,2,1.0,1.0,1.0,109,3,10,96.0,f,1
f,Melbourne,Australia,-37.81404594,144.9531585,Entire home/apt,6,2.0,2.0,2.0,179,2,5,100.0,f,28
f,Melbourne,Australia,-37.81937748,144.956394,Entire home/apt,4,1.0,1.0,2.0,161,1,4,90.0,t,90
f,Melbourne,Australia,-37.8062506,144.9614679,Entire home/apt,4,1.0,2.0,2.0,120,1,8,73.0,t,10
t,Glen Eira,Australia,-37.88867664,145.0680896,Entire home/apt,4,1.0,2.0,3.0,195,3,12,97.0,t,1
f,Stonnington,Australia,-37.84043894,144.9975152,Entire home/apt,8,2.0,3.0,5.0,228,4,15,94.0,f,22
f,Moreland,Australia,-37.77112421,144.9612887,Private room,2,1.0,1.0,1.0,71,1,39,97.0,f,1
f,Melbourne,Australia,-37.79885938,144.9523099,Entire home/apt,4,1.0,2.0,2.0,89,7,2,100.0,f,2
f,Port Phillip,Australia,-37.85930161,144.9770478,Entire home/apt,4,1.0,1.0,2.0,96,2,52,96.0,f,1
t,Bayside,Australia,-37.93648279,145.0135921,Entire home/apt,12,4.0,5.0,9.0,599,2,43,99.0,t,4
t,Melbourne,Australia,-37.81107015,144.9657441,Entire home/apt,14,2.0,3.0,9.0,287,2,43,96.0,t,29
f,Stonnington,Australia,-37.83654355,144.9969074,Entire home/apt,4,1.0,2.0,3.0,195,3,96,96.0,f,2
f,Yarra Ranges,Australia,-37.92030714,145.403919,Private room,2,1.5,1.0,1.0,130,1,3,100.0,t,2
t,Maribyrnong,Australia,-37.80437194,144.9031506,Private room,2,1.0,0.0,1.0,46,5,17,94.0,f,10
t,Boroondara,Australia,-37.8090584,145.0979125,Private room,2,1.0,1.0,2.0,14,1,236,95.0,t,3
f,Melbourne,Australia,-37.80813498,144.9622765,Private room,1,1.0,1.0,1.0,60,5,1,100.0,t,1
f,Melbourne,Australia,-37.80789276,144.9614845,Entire home/apt,4,1.0,2.0,2.0,498,1,2,90.0,t,9
t,Boroondara,Australia,-37.86597694,145.0893824,Private room,1,1.0,1.0,2.0,53,1,11,100.0,t,3
f,Yarra Ranges,Australia,-37.62940053,145.4932894,Entire home/apt,8,2.0,4.0,4.0,400,2,8,98.0,f,9
f,Glen Eira,Australia,-37.90031615,145.0244255,Entire home/apt,2,2.0,1.0,1.0,75,3,3,100.0,f,1
f,Moreland,Australia,-37.76290273,144.9410773,Private room,2,1.0,1.0,1.0,35,3,5,100.0,t,1
f,Melbourne,Australia,-37.81777501,144.956384,Entire home/apt,4,1.5,1.0,2.0,98,1,87,95.0,t,1
f,Melbourne,Australia,-37.80220983,144.9546972,Entire home/apt,6,1.0,2.0,3.0,168,1,18,98.0,f,11
f,Yarra,Australia,-37.80349456,144.9751686,Entire home/apt,4,1.0,2.0,2.0,176,2,9,97.0,f,1
f,Melbourne,Australia,-37.8063639,144.9628912,Entire home/apt,4,1.0,2.0,2.0,127,14,15,88.0,f,5
t,Melbourne,Australia,-37.81134945,144.9613054,Private room,2,1.0,1.0,1.0,55,1,85,95.0,t,2
f,Knox,Australia,-37.87115493,145.2353732,Private room,4,1.0,1.0,2.0,150,1,2,90.0,f,2
t,Moonee Valley,Australia,-37.72682346,144.8813581,Entire home/apt,4,1.0,2.0,3.0,100,3,10,92.0,f,4
t,Hobsons Bay,Australia,-37.84359356,144.8458921,Private room,2,1.0,1.0,1.0,50,1,27,95.0,t,4
f,Melbourne,Australia,-37.81608524,144.9536393,Entire home/apt,6,2.0,2.0,4.0,161,1,112,93.0,t,40
t,Darebin,Australia,-37.74424537,145.0218447,Private room,6,2.0,2.0,3.0,80,3,5,100.0,t,3
f,Moreland,Australia,-37.76966346,144.9731231,Entire home/apt,4,2.0,2.0,2.0,599,1,5,80.0,t,9
f,Kingston,Australia,-37.98848177,145.0579344,Private room,2,1.0,1.0,1.0,72,1,20,99.0,f,1
t,Stonnington,Australia,-37.86022416,145.01829,Entire home/apt,6,2.5,3.0,3.0,275,3,20,98.0,t,2
f,Port Phillip,Australia,-37.86456985,144.9823737,Private room,1,1.0,1.0,1.0,55,3,5,92.0,f,1
f,Melbourne,Australia,-37.81454016,144.9527871,Shared room,1,1.0,1.0,8.0,35,3,6,87.0,f,25
f,Melbourne,Australia,-37.79769013,144.9526024,Entire home/apt,3,1.0,1.0,1.0,140,1,32,91.0,t,90
t,Stonnington,Australia,-37.84814482,144.9934657,Private room,2,1.0,1.0,1.0,55,1,21,98.0,f,2
t,Darebin,Australia,-37.77552626,145.0126285,Private room,2,1.0,1.0,2.0,72,1,52,98.0,t,1
f,Brimbank,Australia,-37.69684697,144.7544803,Private room,2,1.5,1.0,1.0,48,1,19,87.0,t,6
f,Melbourne,Australia,-37.81542809,144.9627835,Entire home/apt,3,1.0,1.0,1.0,96,5,3,100.0,t,87
f,Melbourne,Australia,-37.80888221,144.9627956,Entire home/apt,2,1.0,1.0,1.0,107,70,1,100.0,t,47
f,Yarra,Australia,-37.81805342,144.997469,Entire home/apt,4,2.0,2.0,2.0,165,2,52,94.0,f,55
f,Yarra Ranges,Australia,-37.70194363,145.3851979,Entire home/apt,2,1.0,1.0,1.0,305,1,9,98.0,t,1
f,Melbourne,Australia,-37.80884287,144.9613112,Private room,2,1.0,1.0,1.0,80,2,3,93.0,f,1
f,Melbourne,Australia,-37.81534942,144.9533814,Entire home/apt,9,2.0,3.0,6.0,269,1,154,93.0,t,40
f,Melbourne,Australia,-37.81531777,144.9519355,Private room,1,1.0,1.0,1.0,58,2,10,90.0,t,1
f,Yarra,Australia,-37.78741266,144.9758016,Entire home/apt,4,2.0,2.0,2.0,30,1,2,100.0,f,2
f,Melbourne,Australia,-37.79304803,144.9683959,Entire home/apt,2,1.0,0.0,1.0,84,10,34,98.0,f,1
f,Frankston,Australia,-38.11441621,145.1273562,Entire home/apt,3,1.0,1.0,1.0,90,2,72,95.0,f,1
f,Melbourne,Australia,-37.81228029,144.9370379,Entire home/apt,5,1.5,2.0,2.0,155,2,43,93.0,t,6
f,Stonnington,Australia,-37.85497529,144.9953459,Private room,2,1.0,1.0,1.0,46,2,2,80.0,f,2
f,Whitehorse,Australia,-37.81845689,145.1179364,Entire home/apt,6,1.0,2.0,4.0,138,1,24,90.0,t,36
f,Melbourne,Australia,-37.79188004,144.9417656,Private room,2,1.0,1.0,1.0,55,2,2,90.0,f,1
t,Melbourne,Australia,-37.80945341,144.9635253,Entire home/apt,3,1.0,1.0,2.0,158,1,194,98.0,f,1
t,Yarra,Australia,-37.8009849,144.9859363,Entire home/apt,6,2.0,2.0,4.0,133,1,21,98.0,t,9
f,Moreland,Australia,-37.7728126,144.9670147,Private room,2,1.0,1.0,1.0,83,2,9,91.0,t,2
f,Melbourne,Australia,-37.82595049,144.9599528,Entire home/apt,4,1.0,2.0,2.0,699,1,5,96.0,t,12
f,Wyndham,Australia,-37.87749571,144.7036306,Entire home/apt,8,2.0,4.0,4.0,180,1,1,100.0,f,1
t,Yarra,Australia,-37.78529852,144.9824133,Entire home/apt,4,1.0,2.0,2.0,180,2,19,100.0,f,1
t,Glen Eira,Australia,-37.87599957,145.0139618,Private room,2,1.0,1.0,1.0,61,1,101,98.0,f,1
f,Port Phillip,Australia,-37.87153628,144.983344,Entire home/apt,2,1.0,1.0,1.0,120,2,6,100.0,f,1
f,Frankston,Australia,-38.18354938,145.1419084,Private room,2,1.0,1.0,1.0,65,2,15,97.0,f,3
f,Yarra,Australia,-37.78289801,144.9836038,Private room,2,1.0,1.0,1.0,66,2,15,87.0,t,1
f,Darebin,Australia,-37.74629295,145.0057307,Private room,2,1.0,1.0,1.0,68,1,17,96.0,f,1
f,Port Phillip,Australia,-37.88728438,144.9889559,Entire home/apt,4,1.0,2.0,2.0,125,3,22,88.0,t,1
f,Melbourne,Australia,-37.82713746,144.9564912,Entire home/apt,8,1.0,3.0,6.0,295,3,31,98.0,t,3
f,Melbourne,Australia,-37.81283932,144.9441634,Entire home/apt,4,2.0,2.0,2.0,251,1,21,95.0,t,6
f,Melbourne,Australia,-37.81646268,144.9713995,Entire home/apt,4,1.0,2.0,2.0,220,2,9,98.0,f,23
f,Melbourne,Australia,-37.80768167,144.9595462,Entire home/apt,8,2.0,3.0,4.0,269,1,29,85.0,t,38
f,Moreland,Australia,-37.77283939,144.9525384,Private room,2,1.0,1.0,1.0,55,1,1,100.0,t,1
f,Melbourne,Australia,-37.81103965,144.9709777,Entire home/apt,3,1.0,1.0,2.0,100,2,8,63.0,f,1
f,Melbourne,Australia,-37.82047418,144.9403833,Entire home/apt,6,2.0,2.0,3.0,158,1,37,94.0,t,2
f,Darebin,Australia,-37.76761384,144.9882416,Private room,2,1.0,1.0,1.0,35,7,3,90.0,t,1
f,Melbourne,Australia,-37.81634791,144.9528258,Entire home/apt,3,1.0,0.0,2.0,100,1,127,90.0,t,18
f,Glen Eira,Australia,-37.8859904,145.0264947,Private room,2,1.0,1.0,1.0,48,7,2,100.0,f,1
t,Melbourne,Australia,-37.80994531,144.9579385,Entire home/apt,4,1.0,1.0,2.0,114,2,29,100.0,f,3
f,Melbourne,Australia,-37.81560819,144.9537906,Entire home/apt,7,1.0,2.0,4.0,190,1,3,100.0,t,4
t,Yarra,Australia,-37.80027526,145.001329,Entire home/apt,4,1.0,1.0,2.0,120,2,40,99.0,f,1
f,Melbourne,Australia,-37.82429419,144.9631233,Entire home/apt,8,3.5,3.0,4.0,999,2,3,100.0,f,55
f,Port Phillip,Australia,-37.83073216,144.9687147,Entire home/apt,10,2.0,3.0,8.0,264,3,131,94.0,f,2
f,Darebin,Australia,-37.75470952,145.0071936,Entire home/apt,2,1.0,1.0,1.0,71,2,2,100.0,f,1
t,Melbourne,Australia,-37.81452753,144.9538631,Entire home/apt,3,1.0,0.0,2.0,116,1,175,98.0,t,9
f,Darebin,Australia,-37.77133611,145.0108011,Private room,2,1.0,1.0,1.0,78,2,8,100.0,f,1
f,Stonnington,Australia,-37.83657331,145.0010531,Entire home/apt,4,1.0,1.0,1.0,102,2,7,94.0,f,1
f,Glen Eira,Australia,-37.89897821,145.0688947,Private room,2,1.0,1.0,1.0,37,3,4,95.0,t,5
t,Whittlesea,Australia,-37.6811783,145.0780046,Entire home/apt,7,1.0,2.0,3.0,100,1,11,100.0,t,2
f,Melbourne,Australia,-37.82546566,144.9433304,Private room,2,1.0,1.0,1.0,109,2,101,98.0,f,2
t,Frankston,Australia,-38.16790943,145.1292125,Entire home/apt,4,1.0,2.0,3.0,109,1,158,96.0,f,1
f,Yarra,Australia,-37.80570257,144.9847073,Entire home/apt,2,1.0,1.0,1.0,165,2,4,95.0,t,1
t,Port Phillip,Australia,-37.83351964,144.9726969,Entire home/apt,6,2.0,2.0,3.0,169,2,29,98.0,t,1
f,Melbourne,Australia,-37.81645356,144.9532753,Entire home/apt,3,1.0,1.0,2.0,129,2,15,96.0,t,6
